date,type,tokens,requests
2023-01-29,Summarization,3829,4
2023-01-30,Generation,7648,2
2023-01-30,Embedding,1801,2
2023-01-30,Summarization,3195,4
2023-01-31,Generation,7791,5
2023-01-31,Embedding,1880,2
2023-01-31,Summarization,3649,2
2023-02-01,Generation,7250,1
2023-02-01,Embedding,1737,3
2023-02-01,Summarization,3547,2
2023-02-02,Generation,7488,5
2023-02-02,Embedding,1827,1
2023-02-02,Summarization,3583,3
2023-02-03,Generation,7608,3
2023-02-03,Embedding,1755,3
2023-02-03,Summarization,3821,1
2023-02-04,Generation,7293,1
2023-02-04,Embedding,1937,1
2023-02-04,Summarization,4046,2
2023-02-05,Generation,7295,4
2023-02-05,Embedding,1885,1
2023-02-05,Summarization,3567,1
2023-02-06,Generation,7258,5
2023-02-06,Embedding,1741,2
2023-02-06,Summarization,4000,3
2023-02-07,Generation,7748,3
2023-02-07,Embedding,1971,3
2023-02-07,Summarization,3637,1
2023-02-08,Generation,7635,2
2023-02-08,Embedding,1793,4
2023-02-08,Summarization,3997,1
2023-02-09,Generation,7609,2
2023-02-09,Embedding,1786,1
2023-02-09,Summarization,3563,3
2023-02-10,Generation,7695,5
2023-02-10,Embedding,1785,1
2023-02-10,Summarization,4059,1
2023-02-11,Generation,8036,4
2023-02-11,Embedding,1912,2
2023-02-11,Summarization,3651,1
2023-02-12,Generation,7898,1
2023-02-12,Embedding,1965,4
2023-02-12,Summarization,3835,4
2023-02-13,Generation,7707,5
2023-02-13,Embedding,1862,1
2023-02-13,Summarization,3863,4
2023-02-14,Generation,8308,1
2023-02-14,Embedding,1907,3
2023-02-14,Summarization,4064,4
2023-02-15,Generation,8174,2
2023-02-15,Embedding,1941,2
2023-02-15,Summarization,3677,3
2023-02-16,Generation,7728,4
2023-02-16,Embedding,1748,3
2023-02-16,Summarization,4032,4
2023-02-17,Generation,7225,2
2023-02-17,Embedding,1802,2
2023-02-17,Summarization,3475,2
2023-02-18,Generation,8002,2
2023-02-18,Embedding,1865,3
2023-02-18,Summarization,3751,3
2023-02-19,Generation,7551,3
2023-02-19,Embedding,1874,3
2023-02-19,Summarization,3908,2
2023-02-20,Generation,7574,5
2023-02-20,Embedding,1975,2
2023-02-20,Summarization,3984,5
2023-02-21,Generation,7932,5
2023-02-21,Embedding,1694,4
2023-02-21,Summarization,3506,4
2023-02-22,Generation,7116,3
2023-02-22,Embedding,1688,3
2023-02-22,Summarization,3953,4
2023-02-23,Generation,7849,2
2023-02-23,Embedding,1835,3
2023-02-23,Summarization,4040,4
2023-02-24,Generation,8328,4
2023-02-24,Embedding,1933,2
2023-02-24,Summarization,3900,5
2023-02-25,Generation,7938,3
2023-02-25,Embedding,1833,1
2023-02-25,Summarization,3606,3
2023-02-26,Generation,7543,3
2023-02-26,Embedding,1962,2
2023-02-26,Summarization,3575,3
2023-02-27,Generation,7400,2
2023-02-27,Embedding,1933,3
2023-02-27,Summarization,3932,4
2023-02-28,Generation,8022,4
2023-02-28,Embedding,1847,5
2023-02-28,Summarization,4044,4
2023-03-01,Generation,7555,5
2023-03-01,Embedding,1720,1
2023-03-01,Summarization,4164,4
2023-03-02,Generation,7975,2
2023-03-02,Embedding,2020,1
2023-03-02,Summarization,3687,1
2023-03-03,Generation,7446,1
2023-03-03,Embedding,1868,2
2023-03-03,Summarization,3859,1
2023-03-04,Generation,7108,3
2023-03-04,Embedding,1846,2
2023-03-04,Summarization,4501,1
2023-03-05,Generation,7462,3
2023-03-05,Embedding,1986,1
2023-03-05,Summarization,3768,2
2023-03-06,Generation,7808,3
2023-03-06,Embedding,1952,2
2023-03-06,Summarization,4090,4
2023-03-07,Generation,7782,1
2023-03-07,Embedding,1840,3
2023-03-07,Summarization,4365,1
2023-03-08,Generation,7883,3
2023-03-08,Embedding,1714,2
2023-03-08,Summarization,4290,3
2023-03-09,Generation,7587,3
2023-03-09,Embedding,1927,2
2023-03-09,Summarization,4208,5
2023-03-10,Generation,8004,3
2023-03-10,Embedding,1700,1
2023-03-10,Summarization,3609,3
2023-03-11,Generation,7778,1
2023-03-11,Embedding,1717,2
2023-03-11,Summarization,3877,3
2023-03-12,Generation,8074,5
2023-03-12,Embedding,1733,1
2023-03-12,Summarization,3628,3
2023-03-13,Generation,7469,2
2023-03-13,Embedding,1811,2
2023-03-13,Summarization,4168,4
2023-03-14,Generation,7233,3
2023-03-14,Embedding,1980,1
2023-03-14,Summarization,3989,2
2023-03-15,Generation,7534,3
2023-03-15,Embedding,1898,1
2023-03-15,Summarization,4274,3
2023-03-16,Generation,7532,3
2023-03-16,Embedding,1795,2
2023-03-16,Summarization,3981,2
2023-03-17,Generation,7190,3
2023-03-17,Embedding,1881,2
2023-03-17,Summarization,4074,2
2023-03-18,Generation,7939,2
2023-03-18,Embedding,1677,5
2023-03-18,Summarization,4005,2
2023-03-19,Generation,7845,4
2023-03-19,Embedding,2046,3
2023-03-19,Summarization,4567,3
2023-03-20,Generation,7894,5
2023-03-20,Embedding,1922,1
2023-03-20,Summarization,4040,4
2023-03-21,Generation,7631,4
2023-03-21,Embedding,1747,1
2023-03-21,Summarization,3834,3
2023-03-22,Generation,8136,3
2023-03-22,Embedding,1726,2
2023-03-22,Summarization,3791,3
2023-03-23,Generation,7519,5
2023-03-23,Embedding,1863,1
2023-03-23,Summarization,4296,2
2023-03-24,Generation,8037,3
2023-03-24,Embedding,1953,1
2023-03-24,Summarization,4519,3
2023-03-25,Generation,7139,1
2023-03-25,Embedding,1890,1
2023-03-25,Summarization,4369,4
2023-03-26,Generation,7178,4
2023-03-26,Embedding,1871,1
2023-03-26,Summarization,4185,2
2023-03-27,Generation,7640,4
2023-03-27,Embedding,2011,1
2023-03-27,Summarization,4261,2
2023-03-28,Generation,7723,5
2023-03-28,Embedding,1944,5
2023-03-28,Summarization,4253,3
2023-03-29,Generation,7767,3
2023-03-29,Embedding,1881,1
2023-03-29,Summarization,4356,2
2023-03-30,Generation,7856,4
2023-03-30,Embedding,2040,2
2023-03-30,Summarization,4198,2
2023-03-31,Generation,7868,1
2023-03-31,Embedding,1999,1
2023-03-31,Summarization,4265,5
2023-04-01,Generation,7413,5
2023-04-01,Embedding,1785,5
2023-04-01,Summarization,4017,3
2023-04-02,Generation,7972,1
2023-04-02,Embedding,1756,3
2023-04-02,Summarization,4600,1
2023-04-03,Generation,7711,2
2023-04-03,Embedding,2044,2
2023-04-03,Summarization,4428,4
2023-04-04,Generation,7776,1
2023-04-04,Embedding,1997,3
2023-04-04,Summarization,3628,5
2023-04-05,Generation,7953,5
2023-04-05,Embedding,2095,2
2023-04-05,Summarization,4043,4
2023-04-06,Generation,8053,5
2023-04-06,Embedding,1918,4
2023-04-06,Summarization,4411,1
2023-04-07,Generation,8098,1
2023-04-07,Embedding,1889,3
2023-04-07,Summarization,3903,1
2023-04-08,Generation,7312,1
2023-04-08,Embedding,1716,3
2023-04-08,Summarization,4553,4
2023-04-09,Generation,7572,1
2023-04-09,Embedding,1908,1
2023-04-09,Summarization,4493,2
2023-04-10,Generation,7449,4
2023-04-10,Embedding,1984,3
2023-04-10,Summarization,4444,3
2023-04-11,Generation,7408,5
2023-04-11,Embedding,1855,3
2023-04-11,Summarization,4603,2
2023-04-12,Generation,8073,4
2023-04-12,Embedding,1726,3
2023-04-12,Summarization,4258,2
2023-04-13,Generation,7974,1
2023-04-13,Embedding,1770,1
2023-04-13,Summarization,4426,5
2023-04-14,Generation,7725,2
2023-04-14,Embedding,1803,2
2023-04-14,Summarization,4624,3
2023-04-15,Generation,7413,2
2023-04-15,Embedding,1904,1
2023-04-15,Summarization,3873,5
2023-04-16,Generation,8237,1
2023-04-16,Embedding,1947,2
2023-04-16,Summarization,4342,3
2023-04-17,Generation,7641,2
2023-04-17,Embedding,1932,2
2023-04-17,Summarization,4200,3
2023-04-18,Generation,8124,1
2023-04-18,Embedding,1795,3
2023-04-18,Summarization,4233,1
2023-04-19,Generation,7950,3
2023-04-19,Embedding,2057,1
2023-04-19,Summarization,4472,1
2023-04-20,Generation,7360,3
2023-04-20,Embedding,1874,2
2023-04-20,Summarization,4486,2
2023-04-21,Generation,7982,1
2023-04-21,Embedding,1937,1
2023-04-21,Summarization,4854,1
2023-04-22,Generation,8159,3
2023-04-22,Embedding,1960,2
2023-04-22,Summarization,4154,1
2023-04-23,Generation,7951,2
2023-04-23,Embedding,2100,1
2023-04-23,Summarization,4531,2
2023-04-24,Generation,7773,3
2023-04-24,Embedding,1899,2
2023-04-24,Summarization,4079,2
2023-04-25,Generation,7540,3
2023-04-25,Embedding,2037,3
2023-04-25,Summarization,4256,2
2023-04-26,Generation,7863,4
2023-04-26,Embedding,2053,1
2023-04-26,Summarization,4120,3
2023-04-27,Generation,8192,4
2023-04-27,Embedding,2054,3
2023-04-27,Summarization,4557,2
2023-04-28,Generation,7994,3
2023-04-28,Embedding,1961,1
2023-04-28,Summarization,4443,2
2023-04-29,Generation,7643,4
2023-04-29,Embedding,2090,1
2023-04-29,Summarization,4165,4
2023-04-30,Generation,8124,5
2023-04-30,Embedding,1950,1
2023-04-30,Summarization,4199,2
2023-05-01,Generation,8416,2
2023-05-01,Embedding,1880,3
2023-05-01,Summarization,4615,3
2023-05-02,Generation,7438,2
2023-05-02,Embedding,1832,2
2023-05-02,Summarization,4457,1
2023-05-03,Generation,8446,5
2023-05-03,Embedding,1782,4
2023-05-03,Summarization,4551,1
2023-05-04,Generation,7823,3
2023-05-04,Embedding,2023,1
2023-05-04,Summarization,4545,4
2023-05-05,Generation,8336,2
2023-05-05,Embedding,1758,3
2023-05-05,Summarization,4175,3
2023-05-06,Generation,8031,2
2023-05-06,Embedding,2016,3
2023-05-06,Summarization,4984,4
2023-05-07,Generation,8200,1
2023-05-07,Embedding,1961,1
2023-05-07,Summarization,4621,4
2023-05-08,Generation,8124,3
2023-05-08,Embedding,2095,2
2023-05-08,Summarization,4500,5
2023-05-09,Generation,8101,1
2023-05-09,Embedding,1992,5
2023-05-09,Summarization,4552,1
2023-05-10,Generation,7560,2
2023-05-10,Embedding,2137,1
2023-05-10,Summarization,4328,4
2023-05-11,Generation,7795,2
2023-05-11,Embedding,1871,1
2023-05-11,Summarization,4434,2
2023-05-12,Generation,7732,5
2023-05-12,Embedding,1856,3
2023-05-12,Summarization,4640,4
2023-05-13,Generation,7763,2
2023-05-13,Embedding,1915,2
2023-05-13,Summarization,4208,3
2023-05-14,Generation,7877,1
2023-05-14,Embedding,2000,1
2023-05-14,Summarization,3963,1
2023-05-15,Generation,7685,1
2023-05-15,Embedding,2156,3
2023-05-15,Summarization,4745,4
2023-05-16,Generation,8271,2
2023-05-16,Embedding,1973,3
2023-05-16,Summarization,4007,2
2023-05-17,Generation,7598,1
2023-05-17,Embedding,1960,2
2023-05-17,Summarization,4225,2
2023-05-18,Generation,8246,5
2023-05-18,Embedding,1940,1
2023-05-18,Summarization,4658,3
2023-05-19,Generation,7977,3
2023-05-19,Embedding,1917,2
2023-05-19,Summarization,4809,1
2023-05-20,Generation,7984,3
2023-05-20,Embedding,1995,1
2023-05-20,Summarization,4708,1
2023-05-21,Generation,8406,5
2023-05-21,Embedding,1875,2
2023-05-21,Summarization,4753,2
2023-05-22,Generation,7867,5
2023-05-22,Embedding,1979,2
2023-05-22,Summarization,4776,3
2023-05-23,Generation,7298,5
2023-05-23,Embedding,1935,1
2023-05-23,Summarization,4818,3
2023-05-24,Generation,7791,3
2023-05-24,Embedding,1907,2
2023-05-24,Summarization,4709,2
2023-05-25,Generation,8299,1
2023-05-25,Embedding,1931,3
2023-05-25,Summarization,3982,2
2023-05-26,Generation,7480,2
2023-05-26,Embedding,1979,2
2023-05-26,Summarization,4314,3
2023-05-27,Generation,8025,2
2023-05-27,Embedding,2114,2
2023-05-27,Summarization,4363,1
2023-05-28,Generation,8264,2
2023-05-28,Embedding,1906,3
2023-05-28,Summarization,4550,3
2023-05-29,Generation,8026,3
2023-05-29,Embedding,1944,3
2023-05-29,Summarization,4589,3
2023-05-30,Generation,7477,4
2023-05-30,Embedding,1997,2
2023-05-30,Summarization,4466,1
2023-05-31,Generation,8288,1
2023-05-31,Embedding,1766,3
2023-05-31,Summarization,4275,2
2023-06-01,Generation,7797,4
2023-06-01,Embedding,1974,3
2023-06-01,Summarization,4438,2
2023-06-02,Generation,7950,2
2023-06-02,Embedding,1876,1
2023-06-02,Summarization,4440,4
2023-06-03,Generation,8293,2
2023-06-03,Embedding,2087,5
2023-06-03,Summarization,4632,2
2023-06-04,Generation,7759,2
2023-06-04,Embedding,1944,3
2023-06-04,Summarization,4780,3
2023-06-05,Generation,8092,1
2023-06-05,Embedding,2065,3
2023-06-05,Summarization,4309,4
2023-06-06,Generation,7648,1
2023-06-06,Embedding,2045,1
2023-06-06,Summarization,4320,4
2023-06-07,Generation,7751,4
2023-06-07,Embedding,2032,1
2023-06-07,Summarization,4437,1
2023-06-08,Generation,7832,2
2023-06-08,Embedding,2031,5
2023-06-08,Summarization,4605,3
2023-06-09,Generation,8297,2
2023-06-09,Embedding,2114,1
2023-06-09,Summarization,4553,3
2023-06-10,Generation,7965,3
2023-06-10,Embedding,2041,1
2023-06-10,Summarization,4260,3
2023-06-11,Generation,7581,3
2023-06-11,Embedding,2108,4
2023-06-11,Summarization,4386,3
2023-06-12,Generation,7849,5
2023-06-12,Embedding,1894,1
2023-06-12,Summarization,4833,2
2023-06-13,Generation,8099,1
2023-06-13,Embedding,2049,2
2023-06-13,Summarization,4374,1
2023-06-14,Generation,8302,4
2023-06-14,Embedding,1966,1
2023-06-14,Summarization,4701,1
2023-06-15,Generation,7779,1
2023-06-15,Embedding,1951,3
2023-06-15,Summarization,4372,5
2023-06-16,Generation,7815,1
2023-06-16,Embedding,1825,1
2023-06-16,Summarization,4463,2
2023-06-17,Generation,8181,3
2023-06-17,Embedding,1958,2
2023-06-17,Summarization,4383,2
2023-06-18,Generation,7736,5
2023-06-18,Embedding,1960,3
2023-06-18,Summarization,4595,3
2023-06-19,Generation,7902,5
2023-06-19,Embedding,1993,2
2023-06-19,Summarization,4767,1
2023-06-20,Generation,8500,3
2023-06-20,Embedding,2058,2
2023-06-20,Summarization,3937,4
2023-06-21,Generation,8724,2
2023-06-21,Embedding,1873,4
2023-06-21,Summarization,4675,2
2023-06-22,Generation,7979,1
2023-06-22,Embedding,2006,3
2023-06-22,Summarization,4402,3
2023-06-23,Generation,8086,2
2023-06-23,Embedding,2018,1
2023-06-23,Summarization,4350,1
2023-06-24,Generation,8391,2
2023-06-24,Embedding,1959,5
2023-06-24,Summarization,4637,1
2023-06-25,Generation,7957,4
2023-06-25,Embedding,1916,3
2023-06-25,Summarization,4192,3
2023-06-26,Generation,8288,5
2023-06-26,Embedding,2055,3
2023-06-26,Summarization,4479,4
2023-06-27,Generation,8107,2
2023-06-27,Embedding,1970,2
2023-06-27,Summarization,4764,4
2023-06-28,Generation,8340,3
2023-06-28,Embedding,1909,1
2023-06-28,Summarization,4858,2
2023-06-29,Generation,8380,3
2023-06-29,Embedding,1831,3
2023-06-29,Summarization,4175,2
2023-06-30,Generation,8581,2
2023-06-30,Embedding,1949,3
2023-06-30,Summarization,4698,3
2023-07-01,Generation,8303,3
2023-07-01,Embedding,1787,1
2023-07-01,Summarization,4663,1
2023-07-02,Generation,7800,3
2023-07-02,Embedding,1919,3
2023-07-02,Summarization,4268,2
2023-07-03,Generation,8410,1
2023-07-03,Embedding,2164,2
2023-07-03,Summarization,4796,1
2023-07-04,Generation,7912,2
2023-07-04,Embedding,1915,2
2023-07-04,Summarization,3851,1
2023-07-05,Generation,7958,2
2023-07-05,Embedding,2100,1
2023-07-05,Summarization,4582,3
2023-07-06,Generation,7836,5
2023-07-06,Embedding,1975,2
2023-07-06,Summarization,4630,4
2023-07-07,Generation,8045,5
2023-07-07,Embedding,1874,1
2023-07-07,Summarization,4925,3
2023-07-08,Generation,7838,3
2023-07-08,Embedding,2107,1
2023-07-08,Summarization,4759,4
2023-07-09,Generation,7959,5
2023-07-09,Embedding,1900,2
2023-07-09,Summarization,4870,1
2023-07-10,Generation,7831,1
2023-07-10,Embedding,2018,3
2023-07-10,Summarization,4192,3
2023-07-11,Generation,8462,1
2023-07-11,Embedding,1987,2
2023-07-11,Summarization,4498,2
2023-07-12,Generation,8017,5
2023-07-12,Embedding,1891,1
2023-07-12,Summarization,4593,2
2023-07-13,Generation,7977,3
2023-07-13,Embedding,2084,1
2023-07-13,Summarization,4357,3
2023-07-14,Generation,8189,2
2023-07-14,Embedding,2052,3
2023-07-14,Summarization,4387,1
2023-07-15,Generation,8426,2
2023-07-15,Embedding,1971,2
2023-07-15,Summarization,4486,4
2023-07-16,Generation,8096,4
2023-07-16,Embedding,2092,1
2023-07-16,Summarization,4103,3
2023-07-17,Generation,7944,1
2023-07-17,Embedding,1943,5
2023-07-17,Summarization,4204,2
2023-07-18,Generation,7735,3
2023-07-18,Embedding,1872,2
2023-07-18,Summarization,4428,1
2023-07-19,Generation,8519,1
2023-07-19,Embedding,2203,2
2023-07-19,Summarization,4558,3
2023-07-20,Generation,8085,5
2023-07-20,Embedding,1918,2
2023-07-20,Summarization,4604,1
2023-07-21,Generation,7380,3
2023-07-21,Embedding,2065,2
2023-07-21,Summarization,3736,4
2023-07-22,Generation,8107,5
2023-07-22,Embedding,2060,2
2023-07-22,Summarization,4520,2
2023-07-23,Generation,8260,3
2023-07-23,Embedding,2078,3
2023-07-23,Summarization,4365,3
2023-07-24,Generation,8465,4
2023-07-24,Embedding,2065,3
2023-07-24,Summarization,3987,4
2023-07-25,Generation,8183,4
2023-07-25,Embedding,1876,1
2023-07-25,Summarization,4285,4
2023-07-26,Generation,8062,4
2023-07-26,Embedding,2043,1
2023-07-26,Summarization,4237,2
2023-07-27,Generation,8275,5
2023-07-27,Embedding,2004,5
2023-07-27,Summarization,4134,4
2023-07-28,Generation,8109,5
2023-07-28,Embedding,2106,2
2023-07-28,Summarization,4478,1
2023-07-29,Generation,8319,1
2023-07-29,Embedding,2175,2
2023-07-29,Summarization,4240,3
2023-07-30,Generation,8262,5
2023-07-30,Embedding,1923,1
2023-07-30,Summarization,4070,2
2023-07-31,Generation,8275,2
2023-07-31,Embedding,2053,3
2023-07-31,Summarization,4013,4
2023-08-01,Generation,7808,3
2023-08-01,Embedding,2053,1
2023-08-01,Summarization,4341,3
2023-08-02,Generation,8181,4
2023-08-02,Embedding,2078,1
2023-08-02,Summarization,3765,4
2023-08-03,Generation,7915,4
2023-08-03,Embedding,2140,1
2023-08-03,Summarization,4182,3
2023-08-04,Generation,8192,3
2023-08-04,Embedding,1823,3
2023-08-04,Summarization,3946,2
2023-08-05,Generation,8715,5
2023-08-05,Embedding,2054,5
2023-08-05,Summarization,3938,1
2023-08-06,Generation,8613,4
2023-08-06,Embedding,1952,3
2023-08-06,Summarization,4636,1
2023-08-07,Generation,8317,3
2023-08-07,Embedding,1963,5
2023-08-07,Summarization,4397,3
2023-08-08,Generation,8182,4
2023-08-08,Embedding,1866,3
2023-08-08,Summarization,4241,1
2023-08-09,Generation,7602,2
2023-08-09,Embedding,2024,5
2023-08-09,Summarization,4118,4
2023-08-10,Generation,8071,3
2023-08-10,Embedding,2155,3
2023-08-10,Summarization,4485,3
2023-08-11,Generation,8572,3
2023-08-11,Embedding,2010,1
2023-08-11,Summarization,3880,2
2023-08-12,Generation,8523,1
2023-08-12,Embedding,1924,1
2023-08-12,Summarization,4557,1
2023-08-13,Generation,8140,2
2023-08-13,Embedding,2115,3
2023-08-13,Summarization,4246,3
2023-08-14,Generation,8231,1
2023-08-14,Embedding,2105,2
2023-08-14,Summarization,4099,3
2023-08-15,Generation,8191,4
2023-08-15,Embedding,2169,3
2023-08-15,Summarization,4175,5
2023-08-16,Generation,8385,3
2023-08-16,Embedding,1986,2
2023-08-16,Summarization,4223,3
2023-08-17,Generation,8772,5
2023-08-17,Embedding,1899,3
2023-08-17,Summarization,3584,4
2023-08-18,Generation,7613,4
2023-08-18,Embedding,2221,1
2023-08-18,Summarization,4000,2
2023-08-19,Generation,8267,3
2023-08-19,Embedding,1939,2
2023-08-19,Summarization,3979,2
2023-08-20,Generation,8617,3
2023-08-20,Embedding,1910,3
2023-08-20,Summarization,4536,1
2023-08-21,Generation,8680,2
2023-08-21,Embedding,1964,2
2023-08-21,Summarization,4481,3
2023-08-22,Generation,8514,2
2023-08-22,Embedding,1991,1
2023-08-22,Summarization,4348,3
2023-08-23,Generation,8695,5
2023-08-23,Embedding,2041,3
2023-08-23,Summarization,4450,1
2023-08-24,Generation,8149,1
2023-08-24,Embedding,2088,3
2023-08-24,Summarization,3961,3
2023-08-25,Generation,8975,2
2023-08-25,Embedding,1972,2
2023-08-25,Summarization,4075,3
2023-08-26,Generation,8354,4
2023-08-26,Embedding,1928,3
2023-08-26,Summarization,3684,5
2023-08-27,Generation,8425,4
2023-08-27,Embedding,1938,2
2023-08-27,Summarization,4156,5
2023-08-28,Generation,8605,1
2023-08-28,Embedding,1927,2
2023-08-28,Summarization,4131,2
2023-08-29,Generation,8211,5
2023-08-29,Embedding,2039,2
2023-08-29,Summarization,3976,2
2023-08-30,Generation,8770,1
2023-08-30,Embedding,2063,4
2023-08-30,Summarization,3890,3
2023-08-31,Generation,7704,5
2023-08-31,Embedding,2014,3
2023-08-31,Summarization,3910,4
2023-09-01,Generation,7630,5
2023-09-01,Embedding,2075,2
2023-09-01,Summarization,4238,3
2023-09-02,Generation,8151,5
2023-09-02,Embedding,1944,2
2023-09-02,Summarization,3796,1
2023-09-03,Generation,8057,2
2023-09-03,Embedding,2043,4
2023-09-03,Summarization,3806,1
2023-09-04,Generation,8328,2
2023-09-04,Embedding,1950,2
2023-09-04,Summarization,4034,5
2023-09-05,Generation,8336,4
2023-09-05,Embedding,1995,1
2023-09-05,Summarization,3998,4
2023-09-06,Generation,8826,2
2023-09-06,Embedding,1952,3
2023-09-06,Summarization,4252,2
2023-09-07,Generation,7959,3
2023-09-07,Embedding,2050,1
2023-09-07,Summarization,3990,4
2023-09-08,Generation,8267,2
2023-09-08,Embedding,1980,3
2023-09-08,Summarization,4376,4
2023-09-09,Generation,8757,1
2023-09-09,Embedding,1943,1
2023-09-09,Summarization,3911,4
2023-09-10,Generation,8233,1
2023-09-10,Embedding,2113,1
2023-09-10,Summarization,4094,2
2023-09-11,Generation,8702,1
2023-09-11,Embedding,2100,1
2023-09-11,Summarization,4112,3
2023-09-12,Generation,8318,5
2023-09-12,Embedding,2148,3
2023-09-12,Summarization,3781,1
2023-09-13,Generation,8730,4
2023-09-13,Embedding,2055,3
2023-09-13,Summarization,3923,1
2023-09-14,Generation,8415,2
2023-09-14,Embedding,2119,1
2023-09-14,Summarization,3641,1
2023-09-15,Generation,8477,3
2023-09-15,Embedding,2037,2
2023-09-15,Summarization,4128,1
2023-09-16,Generation,8300,4
2023-09-16,Embedding,2114,3
2023-09-16,Summarization,4539,2
2023-09-17,Generation,8200,4
2023-09-17,Embedding,2033,2
2023-09-17,Summarization,3999,5
2023-09-18,Generation,8221,2
2023-09-18,Embedding,2064,3
2023-09-18,Summarization,3969,5
2023-09-19,Generation,8557,4
2023-09-19,Embedding,2061,3
2023-09-19,Summarization,4760,4
2023-09-20,Generation,8049,4
2023-09-20,Embedding,1981,3
2023-09-20,Summarization,3347,3
2023-09-21,Generation,8120,5
2023-09-21,Embedding,2108,1
2023-09-21,Summarization,3698,4
2023-09-22,Generation,8516,2
2023-09-22,Embedding,2186,1
2023-09-22,Summarization,3864,1
2023-09-23,Generation,8449,3
2023-09-23,Embedding,2035,1
2023-09-23,Summarization,3791,4
2023-09-24,Generation,8401,5
2023-09-24,Embedding,1967,3
2023-09-24,Summarization,4453,4
2023-09-25,Generation,8234,2
2023-09-25,Embedding,2120,4
2023-09-25,Summarization,4092,3
2023-09-26,Generation,8420,2
2023-09-26,Embedding,2063,3
2023-09-26,Summarization,4004,5
2023-09-27,Generation,8747,2
2023-09-27,Embedding,1955,2
2023-09-27,Summarization,3946,2
2023-09-28,Generation,8790,2
2023-09-28,Embedding,1988,2
2023-09-28,Summarization,3775,5
2023-09-29,Generation,8860,3
2023-09-29,Embedding,1946,2
2023-09-29,Summarization,3750,1
2023-09-30,Generation,8228,3
2023-09-30,Embedding,2174,1
2023-09-30,Summarization,3647,3
2023-10-01,Generation,8510,4
2023-10-01,Embedding,2046,1
2023-10-01,Summarization,3747,2
2023-10-02,Generation,8387,2
2023-10-02,Embedding,1962,2
2023-10-02,Summarization,3306,5
2023-10-03,Generation,8273,4
2023-10-03,Embedding,1924,1
2023-10-03,Summarization,3820,2
2023-10-04,Generation,8899,5
2023-10-04,Embedding,2052,1
2023-10-04,Summarization,3408,5
2023-10-05,Generation,8365,4
2023-10-05,Embedding,2129,1
2023-10-05,Summarization,3867,3
2023-10-06,Generation,8785,2
2023-10-06,Embedding,1970,1
2023-10-06,Summarization,3475,3
2023-10-07,Generation,8388,4
2023-10-07,Embedding,2099,3
2023-10-07,Summarization,3600,4
2023-10-08,Generation,8312,1
2023-10-08,Embedding,2163,4
2023-10-08,Summarization,3771,4
2023-10-09,Generation,8638,4
2023-10-09,Embedding,2219,2
2023-10-09,Summarization,4038,1
2023-10-10,Generation,8172,4
2023-10-10,Embedding,1897,2
2023-10-10,Summarization,3322,1
2023-10-11,Generation,8313,1
2023-10-11,Embedding,2116,4
2023-10-11,Summarization,3849,2
2023-10-12,Generation,8422,5
2023-10-12,Embedding,2074,1
2023-10-12,Summarization,3620,2
2023-10-13,Generation,8444,5
2023-10-13,Embedding,2189,3
2023-10-13,Summarization,3875,4
2023-10-14,Generation,8709,1
2023-10-14,Embedding,2104,3
2023-10-14,Summarization,3847,2
2023-10-15,Generation,9046,1
2023-10-15,Embedding,2064,3
2023-10-15,Summarization,3952,4
2023-10-16,Generation,7983,5
2023-10-16,Embedding,2020,4
2023-10-16,Summarization,3827,4
2023-10-17,Generation,9221,1
2023-10-17,Embedding,2040,1
2023-10-17,Summarization,3851,2
2023-10-18,Generation,8582,5
2023-10-18,Embedding,2124,3
2023-10-18,Summarization,4174,2
2023-10-19,Generation,8716,2
2023-10-19,Embedding,2128,2
2023-10-19,Summarization,3619,2
2023-10-20,Generation,8355,3
2023-10-20,Embedding,1860,3
2023-10-20,Summarization,3785,5
2023-10-21,Generation,8325,1
2023-10-21,Embedding,2049,4
2023-10-21,Summarization,3505,3
2023-10-22,Generation,7829,3
2023-10-22,Embedding,2232,3
2023-10-22,Summarization,4119,1
2023-10-23,Generation,8467,2
2023-10-23,Embedding,2214,1
2023-10-23,Summarization,3644,2
2023-10-24,Generation,7733,4
2023-10-24,Embedding,2021,3
2023-10-24,Summarization,3243,2
2023-10-25,Generation,8092,5
2023-10-25,Embedding,2023,1
2023-10-25,Summarization,4093,2
2023-10-26,Generation,8548,5
2023-10-26,Embedding,2252,1
2023-10-26,Summarization,4068,4
2023-10-27,Generation,8980,1
2023-10-27,Embedding,2038,1
2023-10-27,Summarization,3619,1
2023-10-28,Generation,8584,5
2023-10-28,Embedding,1868,2
2023-10-28,Summarization,3702,4
2023-10-29,Generation,8923,2
2023-10-29,Embedding,2067,2
2023-10-29,Summarization,3712,3
2023-10-30,Generation,8069,3
2023-10-30,Embedding,2119,1
2023-10-30,Summarization,3776,3
2023-10-31,Generation,8229,5
2023-10-31,Embedding,2058,1
2023-10-31,Summarization,3845,2
2023-11-01,Generation,8876,4
2023-11-01,Embedding,1869,1
2023-11-01,Summarization,3765,3
2023-11-02,Generation,8214,2
2023-11-02,Embedding,2065,2
2023-11-02,Summarization,3950,3
2023-11-03,Generation,8450,5
2023-11-03,Embedding,2087,3
2023-11-03,Summarization,3748,4
2023-11-04,Generation,8264,5
2023-11-04,Embedding,2189,2
2023-11-04,Summarization,4050,4
2023-11-05,Generation,8526,5
